cm/s2; dt=0.020
25.98	-0.555
26	-1.858
26.02	-1.912
26.04	-0.092
26.06	3.779
26.08	6.347
26.1	5.997
26.12	4.591
26.14	2.183
26.16	0.289
26.18	-2.221
26.2	-1.121
26.22	0.969
26.24	0.801
26.26	1.559
26.28	3.322
26.3	4.772
26.32	5.5
26.34	2.21
26.36	-1.653
26.38	-3.538
26.4	-4.429
26.42	-4.02
26.44	-2.876
26.46	-0.198
26.48	1.176
26.5	2.204
26.52	1.01
26.54	-0.972
26.56	-3.234
26.58	-4.715
26.6	-4.803
26.62	-5.337
26.64	-4.498
26.66	-4.272
26.68	-5.939
26.7	-5.907
26.72	-6.84
26.74	-7.157
26.76	-6.983
26.78	-6.342
26.8	-4.496
26.82	-3.196
26.84	-3.697
26.86	-5.081
26.88	-4.984
26.9	-4.142
26.92	-5.291
26.94	-7.072
26.96	-7.751
26.98	-9.223
27	-9.973
27.02	-8.364
27.04	-5.083
27.06	-1.333
27.08	-0.119
27.1	-0.126
27.12	-0.275
27.14	-0.494
27.16	-2.655
27.18	-7.331
27.2	-7.67
27.22	-5.722
27.24	-3.955
27.26	-3.224
27.28	-2.801
27.3	-2.558
27.32	-1.187
27.34	2.544
27.36	5.305
27.38	7.248
27.4	8.761
27.42	9.109
27.44	8.929
27.46	9.871
27.48	9.235
27.5	7.959
27.52	6.504
27.54	4.661
27.56	2.932
27.58	1.249
27.6	1.273
27.62	0.166
27.64	0.45
27.66	1.979
27.68	3.06
27.7	5.582
27.72	8.661
27.74	10.472
27.76	9.411
27.78	7.753
27.8	4.95
27.82	1.691
27.84	-0.161
27.86	-1.102
27.88	0.711
27.9	5.045
27.92	8.804
27.94	11.253
27.96	10.334
27.98	8.479
28	6.366
28.02	4.216
28.04	3.198
28.06	3.75
28.08	2.947
28.1	2.093
28.12	2.795
28.14	2.735
28.16	2.806
28.18	-1.128
28.2	-4.092
28.22	-6.69
28.24	-6.712
28.26	-4.942
28.28	-2.355
28.3	1.75
28.32	4.372
28.34	4.811
28.36	2.941
28.38	-0.559
28.4	-4.71
28.42	-5.746
28.44	-7.214
28.46	-10.177
28.48	-11.811
28.5	-9.587
28.52	-8.961
28.54	-7.45
28.56	-4.212
28.58	-2.918
28.6	-1.208
28.62	-1.084
28.64	-1.281
28.66	-2.852
28.68	-4.45
28.7	-3.825
28.72	-1.572
28.74	-1.07
28.76	-0.216
28.78	-2.314
28.8	-5.247
28.82	-8.543
28.84	-10.003
28.86	-10.238
28.88	-8.864
28.9	-9.047
28.92	-9.856
28.94	-7.679
28.96	-7.186
28.98	-5.587
29	-6.503
29.02	-8.534
29.04	-9.287
29.06	-7.288
29.08	-7.769
29.1	-8.481
29.12	-7.907
29.14	-7.221
29.16	-4.168
29.18	-2.096
29.2	-0.311
29.22	1.624
29.24	-0.008
29.26	-1.492
29.28	-2.086
29.3	-0.278
29.32	0.93
29.34	1.006
29.36	3.744
29.38	6.623
29.4	8.19
29.42	8.751
29.44	9.439
29.46	8.302
29.48	6.473
29.5	5.356
29.52	7.595
29.54	8.314
29.56	8.889
29.58	9.448
29.6	9.791
29.62	10.424
29.64	10.034
29.66	9.239
29.68	6.141
29.7	5.105
29.72	5.367
29.74	7.101
29.76	7.937
29.78	7.085
29.8	6.703
29.82	5.541
29.84	6.465
29.86	7.186
29.88	7.291
29.9	6.773
29.92	5.666
29.94	4.128
29.96	2.303
29.98	0.948
30	-1.105
30.02	-1.395
30.04	-0.931
30.06	0.276
30.08	-0.23
30.1	-0.809
30.12	-0.121
30.14	-0.578
30.16	-0.059
30.18	-1.158
30.2	-1.93
30.22	-3.845
30.24	-5.48
30.26	-4.33
30.28	-2.699
30.3	-1.329
30.32	-1.073
30.34	-2.344
30.36	-4.563
30.38	-5.678
30.4	-5.29
30.42	-3.454
30.44	-1.987
30.46	-0.606
30.48	1.633
30.5	3.106
30.52	3.255
30.54	3.127
30.56	2.683
30.58	1.405
30.6	-1.19
30.62	-2.925
30.64	-4.194
30.66	-4.694
30.68	-6.279
30.7	-5.904
30.72	-2.333
30.74	0.081
30.76	2.61
30.78	4.622
30.8	4.133
30.82	3.324
30.84	2.515
30.86	0.61
30.88	-2.672
30.9	-4.55
30.92	-4.601
30.94	-2.922
30.96	-0.953
30.98	-0.517
31	1.207
31.02	1.152
31.04	0.717
31.06	-0.739
31.08	-3.559
31.1	-4.545
31.12	-3.571
31.14	-1.988
31.16	-2.66
31.18	-5.011
31.2	-6.079
31.22	-6.232
31.24	-7.717
31.26	-8.321
31.28	-7.031
31.3	-4.989
31.32	-2.888
31.34	-0.924
31.36	0.605
31.38	0.36
31.4	-0.553
31.42	1.018
31.44	2.249
31.46	3.3
31.48	3.869
31.5	3.695
31.52	2.566
31.54	2.261
31.56	3.608
31.58	3.641
31.6	5.679
31.62	6.915
31.64	8.459
31.66	9.033
31.68	7.936
31.7	7.118
31.72	5.933
31.74	4.561
31.76	3.372
31.78	2.07
31.8	0.265
31.82	-0.239
31.84	-0.424
31.86	-0.767
31.88	-2.013
31.9	-2.577
31.92	-3.951
31.94	-2.861
31.96	-0.926
31.98	-1.381
32	-1.72
32.02	-2.143
32.04	-1.669
32.06	-1.446
32.08	-2.216
32.1	-3.863
32.12	-5.106
32.14	-6.199
32.16	-7.399
32.18	-7.755
32.2	-6.723
32.22	-6.292
32.24	-6.212
32.26	-4.943
32.28	-4.168
32.3	-3.103
32.32	-2.583
32.34	-1.551
32.36	-0.144
32.38	0.538
32.4	0.733
32.42	0.53
32.44	0.712
32.46	-0.368
32.48	-0.725
32.5	-0.288
32.52	1.018
32.54	2.864
32.56	5.134
32.58	4.445
32.6	2.036
32.62	1.124
32.64	-1.809
32.66	-1.858
32.68	-2.008
32.7	-0.88
32.72	0.481
32.74	1.719
32.76	3.773
32.78	4.165
32.8	3.964
32.82	3.566
32.84	5.176
32.86	6.335
32.88	7.627
32.9	8.847
32.92	9.94
